num_cuenta, id_empresa, num_sucursal, cod_estado, id_sucursal, fecha_otorg, fecha_obs
4186698,2,55,40,184,2022-07-10,2022-07-23
4186719,2,28,41,170,2019-10-29,2019-11-05
4186730,2,47,25,178,2018-08-18,2018-08-25
4186743,2,11,25,160,2020-12-09,2020-12-13
4186744,2,28,40,170,2020-06-17,2020-06-30
4186760,2,43,40,177,2018-12-18,2018-12-24
4186765,2,55,40,184,2022-09-04,2022-09-19
4186773,2,28,40,170,2023-08-09,2023-08-20
4186787,2,39,25,176,2020-06-11,2020-06-18
4186800,2,43,40,177,2021-04-20,2021-04-23
4186805,2,18,40,165,2018-03-01,2018-03-13
4186815,2,43,40,177,2019-08-22,2019-09-01
4186819,2,43,40,177,2022-02-17,2022-02-27
4186825,2,55,40,184,2019-12-08,2019-12-16
4186854,2,43,40,177,2021-08-24,2021-09-07
4186869,2,55,25,184,2018-09-09,2018-09-13
4186876,2,55,40,184,2018-03-22,2018-03-28
4186879,2,55,40,184,2019-05-02,2019-05-15
4186904,2,13,40,162,2022-04-22,2022-04-27
4186916,2,20,40,167,2022-12-13,2022-12-27
4186926,2,28,25,170,2020-10-31,2020-11-12
4186948,2,22,40,168,2023-02-15,2023-02-28
4186956,2,52,25,182,2019-08-03,2019-08-15
4186960,2,51,40,181,2019-08-02,2019-08-14
4186978,2,43,40,177,2020-11-17,2020-11-28
4186986,2,34,40,173,2020-05-07,2020-05-16
4187018,2,16,40,164,2023-04-15,2023-04-29
4187061,2,48,40,179,2019-01-03,2019-01-12
4187074,2,52,40,182,2018-06-25,2018-07-02
4187076,2,48,40,179,2022-03-01,2022-03-10
4187096,2,18,41,165,2020-11-14,2020-11-26
4187125,2,48,40,179,2022-09-30,2022-10-03
4187135,2,12,40,161,2020-12-19,2020-12-30
4187161,2,28,40,170,2022-04-11,2022-04-23
4187266,2,18,40,165,2018-10-04,2018-10-14
4187267,2,16,40,164,2021-09-11,2021-09-18
4187295,2,48,40,179,2019-05-31,2019-06-14
4187328,2,30,40,171,2022-03-27,2022-04-10
4187339,2,30,40,171,2022-03-28,2022-04-11
4187380,2,16,40,164,2020-01-01,2020-01-08
4187410,2,43,40,177,2018-02-06,2018-02-19
4187470,2,26,40,169,2023-11-16,2023-11-19
4187478,2,18,40,165,2023-06-23,2023-07-07
4187609,2,43,25,177,2020-02-14,2020-02-23
4187637,2,28,40,170,2020-10-02,2020-10-12
4187729,2,12,40,161,2021-11-21,2021-11-25
4187752,2,39,40,176,2019-08-08,2019-08-14
4187787,2,30,40,171,2018-12-13,2018-12-17
4187788,2,5,40,156,2023-06-30,2023-07-14
4187967,2,12,40,161,2021-10-13,2021-10-20
4188030,2,20,25,167,2018-10-28,2018-11-12
4188066,2,8,25,157,2018-11-29,2018-12-02
4188123,2,39,40,176,2022-07-30,2022-08-09
4188203,2,16,40,164,2018-07-16,2018-07-19
4188208,2,55,40,184,2018-12-09,2018-12-15
4188272,2,43,25,177,2020-10-07,2020-10-15
4188275,2,12,40,161,2018-07-30,2018-08-02
4188296,2,35,40,174,2018-03-18,2018-04-02
4188372,2,49,40,180,2021-09-17,2021-09-20
4188448,2,11,40,160,2022-01-09,2022-01-18
4188455,2,11,40,160,2019-05-22,2019-05-30
4188603,2,30,40,171,2021-09-22,2021-09-25
4188703,2,48,25,179,2021-01-23,2021-02-04
4188796,2,55,40,184,2020-01-20,2020-01-27
4188805,2,33,40,172,2022-05-27,2022-06-11
4188826,2,55,40,184,2022-11-06,2022-11-20
4188837,2,47,40,178,2021-12-22,2022-01-05
4188860,2,43,40,177,2022-07-26,2022-08-06
4188948,2,39,40,176,2019-07-28,2019-07-31
4188985,2,28,40,170,2020-01-13,2020-01-25
4189021,2,26,40,169,2021-11-22,2021-11-26
4189031,2,55,40,184,2021-09-06,2021-09-21
4189098,2,2,40,154,2019-08-06,2019-08-15
4189192,2,39,40,176,2022-04-21,2022-04-25
4189227,2,33,40,172,2020-03-12,2020-03-15
4189329,2,33,40,172,2020-02-10,2020-02-13
4189374,2,28,40,170,2018-11-17,2018-11-26
4189542,2,37,40,175,2024-04-22,2024-04-27
4189865,2,51,40,181,2021-05-08,2021-05-11
4189871,2,12,25,161,2020-11-11,2020-11-16
4189884,2,15,40,163,2019-06-30,2019-07-14
4190058,2,12,40,161,2021-04-25,2021-04-30
4190127,2,49,40,180,2021-12-19,2021-12-23
4190178,2,49,25,180,2020-02-08,2020-02-11
4190192,2,12,40,161,2019-04-30,2019-05-05
4190245,2,49,25,180,2023-04-04,2023-04-10
4190343,2,28,40,170,2020-06-25,2020-07-07
4190509,2,8,40,157,2019-02-07,2019-02-17
4190540,2,28,40,170,2022-04-30,2022-05-15
4190565,2,3,25,155,2023-12-23,2023-12-28
4190589,2,11,40,160,2018-10-21,2018-10-25
4190625,2,16,40,164,2019-12-05,2019-12-15
4190705,2,28,40,170,2019-09-27,2019-10-07
4190762,2,48,40,179,2023-10-06,2023-10-21
4190789,2,55,40,184,2022-09-19,2022-09-28
4190808,2,12,21,161,2018-01-15,2018-01-18
4190817,2,2,21,154,2022-02-23,2022-02-28
4190834,2,39,40,176,2019-07-13,2019-07-27
4190845,2,2,40,154,2020-07-06,2020-07-15
4190898,2,55,40,184,2023-12-14,2023-12-24
4190919,2,30,40,171,2019-08-07,2019-08-18
4190938,2,34,40,173,2020-01-29,2020-02-13
4191017,2,34,40,173,2021-07-25,2021-07-29
4191139,2,37,40,175,2021-09-09,2021-09-21
4191165,2,2,40,154,2019-03-02,2019-03-15
4191171,2,28,40,170,2021-03-02,2021-03-06
4191191,2,48,40,179,2020-09-21,2020-10-04
4191210,2,39,40,176,2020-06-15,2020-06-26
4191274,2,43,40,177,2021-07-09,2021-07-22
4191296,2,43,25,177,2019-09-19,2019-09-25
4191301,2,20,40,167,2019-08-14,2019-08-25
4191303,2,30,40,171,2023-04-06,2023-04-14
4191320,2,55,41,184,2019-05-12,2019-05-21
4191336,2,20,40,167,2022-07-24,2022-08-01
4191360,2,22,21,168,2023-04-19,2023-05-03
4191389,2,20,40,167,2022-03-14,2022-03-23
4191405,2,48,25,179,2018-01-11,2018-01-15
4191415,2,55,40,184,2018-06-30,2018-07-04
4191416,2,28,40,170,2022-11-21,2022-12-05
4191457,2,28,40,170,2022-11-06,2022-11-17
4191468,2,30,40,171,2022-11-25,2022-12-09
4191508,2,49,40,180,2019-05-20,2019-05-24
4191535,2,15,25,163,2022-09-19,2022-09-29
4191537,2,37,40,175,2022-11-02,2022-11-05
4191554,2,2,40,154,2019-01-13,2019-01-28
4191571,2,33,40,172,2021-11-18,2021-11-30
4191625,2,34,40,173,2021-11-02,2021-11-05
4191627,2,9,40,158,2020-07-15,2020-07-30
4191631,2,26,40,169,2018-11-25,2018-12-02
4191704,2,47,40,178,2023-05-12,2023-05-19
4191719,2,2,40,154,2021-10-20,2021-10-26
4191749,2,30,40,171,2018-07-27,2018-07-31
4191753,2,11,40,160,2024-03-05,2024-03-17
4191782,2,55,40,184,2020-04-16,2020-04-21
4191812,2,12,40,161,2023-07-13,2023-07-21
4191822,2,37,40,175,2020-08-14,2020-08-23
4191864,2,39,40,176,2021-03-21,2021-03-31
4191881,2,18,41,165,2021-10-27,2021-11-04
4191918,2,12,40,161,2019-05-28,2019-05-31
4191926,2,34,40,173,2022-06-08,2022-06-11
4191934,2,47,40,178,2021-10-30,2021-11-04
4191943,2,16,40,164,2023-05-27,2023-06-07
4191962,2,48,40,179,2023-01-30,2023-02-08
4191963,2,26,25,169,2019-04-25,2019-04-29
4191999,2,48,40,179,2023-04-17,2023-04-20
4192065,2,5,40,156,2023-12-11,2023-12-26
4192069,2,28,25,170,2019-10-07,2019-10-13
4192105,2,30,40,171,2023-02-16,2023-03-02
4192119,2,30,40,171,2018-11-14,2018-11-28
4192140,2,18,40,165,2021-07-19,2021-07-23
4192144,2,5,41,156,2018-03-07,2018-03-11
4192196,2,34,40,173,2023-06-23,2023-07-05
4192230,2,16,40,164,2018-06-18,2018-06-30
4192235,2,37,40,175,2018-08-21,2018-09-05
4192240,2,30,25,171,2020-02-10,2020-02-14
4192248,2,13,25,162,2023-12-16,2023-12-26
4192367,2,48,25,179,2018-05-26,2018-05-29
4192383,2,48,40,179,2020-04-02,2020-04-11
4192386,2,3,40,155,2022-05-24,2022-06-07
4192390,2,22,40,168,2020-10-05,2020-10-08
4192423,2,22,40,168,2018-01-03,2018-01-16
4192424,2,34,40,173,2021-01-16,2021-01-22
4192425,2,34,40,173,2020-08-27,2020-09-06
4192427,2,12,40,161,2020-08-31,2020-09-11
4192477,2,8,25,157,2021-05-29,2021-06-03
4192530,2,28,25,170,2024-04-21,2024-04-27
4192534,2,34,41,173,2019-04-08,2019-04-19
4192553,2,34,41,173,2024-02-09,2024-02-22
4192562,2,34,40,173,2020-07-07,2020-07-17
4192574,2,34,25,173,2021-05-10,2021-05-23
4192584,2,34,41,173,2020-02-27,2020-03-01
4192605,2,33,40,172,2024-02-14,2024-02-24
4192664,2,34,40,173,2018-02-25,2018-03-03
4192667,2,16,40,164,2022-12-26,2023-01-07
4192675,2,37,40,175,2022-11-10,2022-11-19
4192702,2,12,40,161,2020-12-05,2020-12-17
4192730,2,18,40,165,2024-03-24,2024-03-30
4192736,2,11,40,160,2020-03-09,2020-03-24
4192787,2,12,40,161,2020-07-02,2020-07-17
4192794,2,34,40,173,2020-01-03,2020-01-12
4192796,2,34,40,173,2018-04-02,2018-04-09
4192806,2,34,25,173,2018-08-31,2018-09-06
4192844,2,3,40,155,2018-07-25,2018-08-09
4192846,2,34,41,173,2023-08-10,2023-08-14
4192865,2,3,40,155,2018-12-01,2018-12-12
4192867,2,11,40,160,2018-10-23,2018-10-28
4192876,2,48,40,179,2019-01-07,2019-01-19
4192883,2,34,41,173,2018-09-26,2018-10-10
4192884,2,34,41,173,2021-04-09,2021-04-13
4192904,2,34,25,173,2023-08-26,2023-09-03
4192913,2,34,40,173,2019-11-08,2019-11-21
4192918,2,30,40,171,2018-02-05,2018-02-15
4192925,2,34,41,173,2023-03-25,2023-04-01
4192942,2,34,40,173,2022-03-30,2022-04-04
4192957,2,37,41,175,2021-11-20,2021-12-03
4192965,2,12,25,161,2023-10-18,2023-10-27
4192978,2,48,40,179,2022-10-02,2022-10-06
4192986,2,34,25,173,2022-01-03,2022-01-08
4192988,2,34,41,173,2021-04-06,2021-04-16
4192999,2,5,40,156,2021-06-12,2021-06-22
4193051,2,5,40,156,2023-07-10,2023-07-18
4193061,2,55,40,184,2023-10-19,2023-10-24
4193070,2,2,40,154,2021-07-05,2021-07-09
4193103,2,37,40,175,2019-02-12,2019-02-19
4193133,2,49,40,180,2022-04-12,2022-04-22
4193152,2,51,40,181,2019-03-21,2019-03-30
4193162,2,30,40,171,2018-05-22,2018-05-29
4193172,2,47,40,178,2024-02-01,2024-02-15
4193183,2,18,21,165,2019-09-15,2019-09-24
4193184,2,49,40,180,2022-06-18,2022-06-22
4193187,2,47,25,178,2019-05-14,2019-05-20
4193199,2,12,25,161,2022-06-01,2022-06-16
4193204,2,48,25,179,2019-02-22,2019-03-02
4193206,2,55,40,184,2021-01-19,2021-01-25
4193220,2,49,40,180,2023-05-01,2023-05-10
4193284,2,22,40,168,2023-08-30,2023-09-03
4193351,2,19,40,166,2020-12-24,2021-01-05
4193371,2,49,40,180,2021-09-28,2021-10-07
4193382,2,37,40,175,2024-01-15,2024-01-26
4193388,2,16,40,164,2022-08-01,2022-08-10
4193399,2,55,40,184,2020-08-30,2020-09-09
4193400,2,37,25,175,2019-12-29,2020-01-05
4193414,2,48,40,179,2021-01-19,2021-01-30
4193441,2,43,40,177,2023-12-09,2023-12-18
4193443,2,39,40,176,2019-04-08,2019-04-22
4193490,2,28,40,170,2020-05-25,2020-06-03
4193495,2,48,40,179,2019-06-18,2019-07-02
4193497,2,37,40,175,2024-03-04,2024-03-11
4193516,2,33,40,172,2020-02-25,2020-03-09
4193537,2,19,40,166,2023-12-12,2023-12-26
4193579,2,52,40,182,2020-09-15,2020-09-18
4193593,2,47,40,178,2019-03-20,2019-04-02
4193610,2,28,40,170,2021-01-04,2021-01-11
4193681,2,5,25,156,2021-03-17,2021-03-25
4193714,2,5,40,156,2021-07-26,2021-08-07
4193726,2,52,40,182,2021-09-16,2021-09-19
4193770,2,37,40,175,2021-09-16,2021-09-25
4193773,2,52,40,182,2020-04-20,2020-04-28
4193776,2,11,40,160,2023-07-07,2023-07-17
4193797,2,52,40,182,2023-08-21,2023-08-28
4193820,2,13,25,162,2018-03-11,2018-03-26
4193837,2,5,40,156,2023-09-09,2023-09-13
4193870,2,5,25,156,2021-10-24,2021-11-02
4193892,2,37,40,175,2020-10-24,2020-11-07
4193934,2,20,25,167,2020-10-28,2020-11-08
4193944,2,18,40,165,2023-10-26,2023-11-09
4193955,2,12,40,161,2018-04-28,2018-05-10
4193973,2,35,40,174,2020-08-22,2020-08-28
4194013,2,52,40,182,2023-01-23,2023-02-05
4194031,2,39,40,176,2020-07-15,2020-07-26
4194064,2,49,40,180,2020-11-12,2020-11-23
4194087,2,39,40,176,2018-02-19,2018-03-03
4194110,2,51,40,181,2020-04-08,2020-04-22
4194142,2,48,40,179,2019-06-12,2019-06-24
4194169,2,2,40,154,2021-03-25,2021-03-29
4194211,2,11,40,160,2018-03-15,2018-03-18
4194256,2,30,40,171,2020-09-04,2020-09-13
4194334,2,30,40,171,2020-09-10,2020-09-25
4194342,2,48,40,179,2022-11-12,2022-11-21
4194355,2,11,40,160,2020-02-09,2020-02-22
4194471,2,19,40,166,2020-04-05,2020-04-08
4194485,2,13,40,162,2022-05-15,2022-05-28
4194524,2,11,40,160,2019-07-27,2019-08-08
4194527,2,39,40,176,2019-09-23,2019-09-28
4194547,2,33,40,172,2021-06-18,2021-07-03
4194599,2,39,40,176,2018-03-10,2018-03-21
4194623,2,22,25,168,2018-09-22,2018-09-30
4194660,2,48,40,179,2020-11-01,2020-11-05
4194735,2,16,40,164,2023-12-01,2023-12-05
4194746,2,15,40,163,2021-09-30,2021-10-04
4194755,2,33,40,172,2020-10-02,2020-10-05
4194790,2,34,25,173,2021-11-22,2021-12-02
4194813,2,34,40,173,2018-01-22,2018-01-31
4194825,2,33,25,172,2020-12-16,2020-12-20
4194829,2,43,40,177,2023-06-23,2023-07-07
4194834,2,2,40,154,2022-10-01,2022-10-08
4194872,2,13,25,162,2018-02-23,2018-03-08
4194900,2,34,25,173,2021-04-06,2021-04-19
4194903,2,11,40,160,2018-06-13,2018-06-20
4194906,2,12,40,161,2019-08-23,2019-09-02
4194910,2,16,40,164,2022-02-09,2022-02-19
4194954,2,13,40,162,2020-01-26,2020-01-31
4194991,2,49,40,180,2021-10-26,2021-11-04
4194996,2,33,40,172,2019-11-25,2019-12-06
4195002,2,34,40,173,2019-07-26,2019-08-08
4195017,2,34,25,173,2018-10-13,2018-10-28
4195045,2,28,25,170,2019-08-09,2019-08-24
4195052,2,28,40,170,2020-07-03,2020-07-18
4195071,2,19,40,166,2020-11-05,2020-11-17
4195092,2,5,40,156,2023-07-21,2023-08-03
4195129,2,13,40,162,2022-02-16,2022-02-19
4195131,2,11,40,160,2023-09-12,2023-09-20
4195134,2,30,40,171,2022-04-07,2022-04-13
4195141,2,33,40,172,2021-08-15,2021-08-20
4195147,2,5,25,156,2022-10-05,2022-10-12
4195148,2,34,40,173,2020-08-28,2020-09-02
4195156,2,34,40,173,2019-12-12,2019-12-22
4195173,2,34,40,173,2023-06-08,2023-06-23
4195177,2,34,40,173,2018-02-27,2018-03-11
4195203,2,37,40,175,2018-02-01,2018-02-05
4195210,2,12,40,161,2023-11-08,2023-11-23
4195222,2,34,40,173,2018-10-13,2018-10-21
4195226,2,13,40,162,2023-10-19,2023-10-26
4195245,2,34,40,173,2021-04-11,2021-04-19
4195249,2,34,40,173,2021-01-12,2021-01-27
4195259,2,34,25,173,2020-04-21,2020-04-26
4195265,2,34,40,173,2021-01-06,2021-01-13
4195287,2,34,40,173,2020-03-01,2020-03-12
4195299,2,39,40,176,2019-02-15,2019-02-26
4195308,2,39,40,176,2023-07-26,2023-08-04
4195322,2,43,40,177,2019-01-15,2019-01-28
4195336,2,5,25,156,2018-07-14,2018-07-24
4195341,2,11,25,160,2018-05-15,2018-05-18
4195342,2,28,40,170,2024-02-09,2024-02-23
4195344,2,47,40,178,2022-11-06,2022-11-19
4195346,2,37,40,175,2023-01-05,2023-01-13
4195361,2,34,40,173,2022-08-19,2022-08-22
4195366,2,34,40,173,2020-08-30,2020-09-11
4195371,2,55,40,184,2018-03-26,2018-04-01
4195377,2,34,40,173,2020-08-15,2020-08-25
4195385,2,22,40,168,2023-05-26,2023-06-05
4195387,2,34,40,173,2018-07-19,2018-07-24
4195390,2,34,40,173,2018-07-26,2018-08-06
4195421,2,5,40,156,2021-05-26,2021-06-06
4195455,2,35,40,174,2024-01-11,2024-01-17
4195482,2,13,40,162,2019-05-26,2019-06-02
4195498,2,12,40,161,2019-08-21,2019-09-04
4195546,2,47,40,178,2023-09-26,2023-10-05
4195582,2,3,25,155,2023-12-12,2023-12-20
4195587,2,52,40,182,2019-09-08,2019-09-17
4195603,2,28,40,170,2023-03-30,2023-04-06
4195608,2,33,40,172,2021-09-15,2021-09-21
4195622,2,8,40,157,2018-06-12,2018-06-17
4195642,2,13,40,162,2023-12-21,2023-12-24
4195668,2,52,40,182,2022-11-24,2022-11-30
4195672,2,43,40,177,2019-07-10,2019-07-16
4195689,2,52,40,182,2020-05-24,2020-06-01
4195730,2,52,25,182,2021-11-28,2021-12-12
4195838,2,20,40,167,2020-11-21,2020-12-01
4195852,2,22,40,168,2021-06-30,2021-07-07
4195853,2,13,40,162,2023-11-05,2023-11-18
4195881,2,37,40,175,2019-09-30,2019-10-10
4195897,2,22,40,168,2018-12-13,2018-12-16
4195898,2,49,40,180,2018-04-14,2018-04-25
4195899,2,12,40,161,2023-01-09,2023-01-22
4195995,2,26,40,169,2022-02-04,2022-02-12
4196049,2,34,40,173,2019-05-02,2019-05-13
4196053,2,34,40,173,2022-03-26,2022-03-30
4196054,2,20,21,167,2018-01-16,2018-01-22
4196092,2,13,40,162,2022-05-08,2022-05-13
4196104,2,18,40,165,2021-12-04,2021-12-18
4196107,2,22,25,168,2021-10-28,2021-11-10
4196138,2,34,25,173,2018-01-16,2018-01-29
4196164,2,52,40,182,2021-11-15,2021-11-29
4196179,2,5,25,156,2020-05-03,2020-05-14
4196204,2,2,40,154,2020-08-21,2020-09-03
4196207,2,48,40,179,2019-05-16,2019-05-21
4196239,2,13,40,162,2022-07-15,2022-07-26
4196247,2,26,40,169,2023-02-23,2023-03-08
4196258,2,11,40,160,2021-03-15,2021-03-20
4196268,2,39,40,176,2018-01-20,2018-01-23
4196283,2,11,40,160,2023-09-09,2023-09-22
4196306,2,48,40,179,2018-05-24,2018-06-03
4196346,2,18,40,165,2021-06-14,2021-06-18
4196410,2,11,40,160,2024-02-26,2024-03-02
4196458,2,28,40,170,2023-01-03,2023-01-06
4196471,2,13,21,162,2019-03-23,2019-03-29
4196485,2,22,40,168,2018-10-04,2018-10-08
4196512,2,15,40,163,2023-08-01,2023-08-08
4196520,2,49,41,180,2021-08-28,2021-09-02
4196521,2,30,40,171,2021-11-27,2021-12-04
4196534,2,13,41,162,2018-07-13,2018-07-21
4196557,2,5,40,156,2022-09-03,2022-09-14
4196607,2,47,40,178,2018-11-23,2018-11-30
4196658,2,49,40,180,2021-09-17,2021-09-22
4196661,2,28,40,170,2019-09-20,2019-10-05
4196665,2,2,41,154,2018-03-18,2018-03-30
4196683,2,13,40,162,2023-08-17,2023-08-27
4196757,2,12,40,161,2022-01-04,2022-01-19
4196768,2,22,40,168,2019-12-17,2019-12-23
4196814,2,19,25,166,2024-03-28,2024-04-06
4196863,2,2,40,154,2020-10-08,2020-10-17
4196881,2,12,40,161,2022-01-06,2022-01-13
4196907,2,26,40,169,2020-05-30,2020-06-03
4196937,2,47,40,178,2024-03-06,2024-03-12
4196976,2,28,40,170,2020-07-26,2020-08-04
4197002,2,18,25,165,2023-09-22,2023-09-27
4197094,2,13,40,162,2020-02-06,2020-02-11
4197262,2,26,40,169,2023-05-25,2023-06-09
4197290,2,12,25,161,2020-12-03,2020-12-10
4197304,2,33,40,172,2019-06-06,2019-06-13
4197345,2,12,40,161,2018-05-15,2018-05-20
4197346,2,12,25,161,2022-09-01,2022-09-08
4197359,2,12,40,161,2018-02-14,2018-02-24
4197417,2,12,40,161,2022-08-14,2022-08-28
4197448,2,12,40,161,2018-12-04,2018-12-17
4197451,2,9,40,158,2023-02-05,2023-02-13
4197478,2,52,40,182,2024-03-18,2024-03-21
4197479,2,18,40,165,2022-11-25,2022-12-07
4197485,2,28,40,170,2018-08-31,2018-09-04
4197488,2,5,40,156,2019-10-23,2019-11-02
4197491,2,12,40,161,2022-04-15,2022-04-18
4197498,2,28,40,170,2019-04-14,2019-04-22
4197505,2,34,40,173,2023-06-19,2023-07-02
4197513,2,47,40,178,2018-08-21,2018-08-30
4197542,2,28,40,170,2024-01-19,2024-01-31
4197561,2,12,40,161,2018-02-16,2018-02-22
4197590,2,20,40,167,2021-01-21,2021-02-02
4197621,2,5,40,156,2023-08-11,2023-08-19
4197628,2,34,40,173,2021-08-02,2021-08-06
4197629,2,39,41,176,2022-08-01,2022-08-05
4197639,2,16,40,164,2019-12-05,2019-12-16
4197646,2,48,40,179,2023-08-08,2023-08-11
4197662,2,28,25,170,2022-09-01,2022-09-06
4197665,2,5,40,156,2023-05-18,2023-05-22
4197667,2,33,40,172,2019-07-12,2019-07-23
4197674,2,22,40,168,2021-07-07,2021-07-19
4197718,2,9,25,158,2023-02-06,2023-02-18
4197728,2,22,40,168,2021-09-26,2021-10-09
4197739,2,22,40,168,2018-12-22,2019-01-02
4197753,2,12,40,161,2024-03-23,2024-04-01
4197755,2,34,40,173,2020-07-06,2020-07-18
4197760,2,39,40,176,2023-05-06,2023-05-20
4197786,2,52,40,182,2022-10-15,2022-10-21
4197818,2,16,25,164,2023-12-15,2023-12-27
4197822,2,52,40,182,2020-02-07,2020-02-22
4197881,2,13,40,162,2021-01-29,2021-02-04
4197907,2,20,40,167,2023-09-05,2023-09-18
4197925,2,47,40,178,2023-07-21,2023-07-30
4197966,2,22,25,168,2024-01-02,2024-01-16
4198043,2,5,40,156,2021-09-02,2021-09-11
4198065,2,22,40,168,2023-03-28,2023-04-09
4198070,2,19,25,166,2022-01-06,2022-01-16
4198079,2,22,40,168,2023-05-16,2023-05-21
4198080,2,8,40,157,2020-04-18,2020-04-25
4198135,2,48,40,179,2021-01-10,2021-01-22
4198267,2,22,40,168,2021-03-12,2021-03-21
4198278,2,47,40,178,2022-12-26,2023-01-04
4198289,2,34,40,173,2018-07-04,2018-07-17
4198347,2,33,40,172,2021-02-18,2021-02-25
4198370,2,2,40,154,2019-09-08,2019-09-19
4198372,2,49,40,180,2022-06-07,2022-06-17
4198373,2,20,40,167,2022-07-31,2022-08-15
4198431,2,49,40,180,2021-09-23,2021-10-01
4198449,2,11,40,160,2022-12-31,2023-01-10
4198456,2,5,40,156,2019-11-15,2019-11-23
4198457,2,30,40,171,2021-04-11,2021-04-24
4198658,2,28,40,170,2018-10-24,2018-11-03
4199016,2,5,40,156,2018-04-06,2018-04-17
4199030,2,48,40,179,2020-05-08,2020-05-22
4199097,2,37,25,175,2022-05-10,2022-05-18
4199099,2,48,40,179,2018-09-24,2018-10-09
4199151,2,37,40,175,2024-04-13,2024-04-26
4199217,2,53,40,183,2020-11-23,2020-12-03
4199226,2,52,25,182,2018-07-15,2018-07-25
4199242,2,5,40,156,2021-04-18,2021-04-22
4199256,2,37,40,175,2023-08-16,2023-08-21
4199265,2,52,40,182,2024-03-08,2024-03-21
4199268,2,37,40,175,2018-09-15,2018-09-28
4199285,2,22,40,168,2022-10-14,2022-10-26
4199357,2,11,40,160,2018-05-01,2018-05-07
4199392,2,9,40,158,2018-02-09,2018-02-24
4199482,2,34,40,173,2023-10-29,2023-11-02
4199556,2,9,41,158,2021-03-01,2021-03-15
4199666,2,12,40,161,2021-03-06,2021-03-11
4199669,2,53,40,183,2022-01-31,2022-02-12
4199678,2,13,25,162,2021-07-11,2021-07-21
4199740,2,47,40,178,2019-02-07,2019-02-11
4199997,2,2,40,154,2019-02-04,2019-02-07
4200002,2,43,40,177,2019-01-05,2019-01-13
4200026,2,13,40,162,2022-04-29,2022-05-04
4200157,2,16,25,164,2019-04-05,2019-04-09
4200175,2,43,40,177,2019-02-05,2019-02-17
4200287,2,13,40,162,2023-08-12,2023-08-27
4200293,2,22,40,168,2022-05-27,2022-06-02
4200328,2,53,40,183,2023-05-21,2023-05-31
4200346,2,30,40,171,2020-01-04,2020-01-16
4200348,2,2,40,154,2020-06-01,2020-06-08
4200445,2,48,40,179,2020-12-05,2020-12-13
4200696,2,35,40,174,2020-01-05,2020-01-11
4200707,2,22,40,168,2018-01-31,2018-02-14
4200745,2,48,40,179,2021-02-06,2021-02-14
4200763,2,8,40,157,2018-08-26,2018-09-07
4200786,2,15,25,163,2021-10-12,2021-10-16
4200849,2,35,40,174,2019-12-28,2020-01-12
4200854,2,26,40,169,2019-11-03,2019-11-06
4200935,2,34,25,173,2023-12-21,2024-01-01
4200939,2,11,40,160,2022-03-06,2022-03-12
4200971,2,47,25,178,2021-01-19,2021-01-22
4200995,2,30,40,171,2018-08-29,2018-09-07
4201035,2,30,40,171,2023-08-08,2023-08-13
4201066,2,48,40,179,2022-03-06,2022-03-13
4201086,2,22,41,168,2018-10-25,2018-11-03
4201111,2,18,40,165,2018-08-31,2018-09-08
4201117,2,2,40,154,2020-06-14,2020-06-25
4201146,2,43,25,177,2019-02-05,2019-02-11
4201153,2,22,40,168,2022-04-19,2022-04-27
4201177,2,18,40,165,2022-09-10,2022-09-23
4201203,2,8,40,157,2020-01-09,2020-01-14
4201245,2,26,40,169,2022-07-07,2022-07-17
4201246,2,48,40,179,2020-07-22,2020-08-03
4201258,2,28,40,170,2022-08-25,2022-09-01
4201286,2,51,40,181,2021-12-14,2021-12-21
4201306,2,15,25,163,2021-03-16,2021-03-22
4201392,2,26,40,169,2021-07-31,2021-08-07
4201446,2,47,40,178,2018-01-03,2018-01-07
4201453,2,33,40,172,2023-11-01,2023-11-10
4201488,2,43,40,177,2023-03-07,2023-03-22
4201503,2,51,40,181,2018-09-01,2018-09-10
4201541,2,47,40,178,2019-11-22,2019-12-07
4201568,2,28,40,170,2021-05-03,2021-05-18
4201576,2,48,40,179,2022-01-17,2022-02-01
4201583,2,11,40,160,2020-06-03,2020-06-14
4201595,2,20,40,167,2020-07-13,2020-07-21
